YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YGR149W		853052	VII	789031	790329	+	protein_coding	IPR021261	Protein of unknown function DUF2838	GO:0006629;GO:0016740	lipid metabolic process;transferase activity	Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acetyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integal membrane protein [Source:SGD;Acc:S000003381]			
YGR150C	CCM1	853053	VII	790459	793053	-	protein_coding	IPR002885;IPR011990	Pentatricopeptide repeat;Tetratricopeptide-like helical domain superfamily	GO:0005739;GO:0003723;GO:0019843;GO:0016787;GO:0004518;GO:0006397;GO:0009451;GO:0007005;GO:0008380	mitochondrion;RNA binding;rRNA binding;hydrolase activity;nuclease activity;mRNA processing;RNA modification;mitochondrion organization;RNA splicing	Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport [Source:SGD;Acc:S000003382]			
YGR151C			VII	794655	794990	-	protein_coding			GO:0005737;GO:0005634	cytoplasm;nucleus	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF RSR1/BUD1/YGR152C; relative distribution to the nucleus increases upon DNA replication stress [Source:SGD;Acc:S000003383]			
YGR152C	RSR1	853056	VII	794674	795492	-	protein_coding	IPR001806;IPR005225;IPR020849;IPR027417	Small GTPase;Small GTP-binding protein domain;Small GTPase superfamily, Ras-type;P-loop containing nucleoside triphosphate hydrolase	GO:0005886;GO:0016020;GO:0000910;GO:0030427;GO:0043167;GO:0016787;GO:0003924;GO:0007114;GO:0000746	plasma membrane;membrane;cytokinesis;site of polarized growth;ion binding;hydrolase activity;GTPase activity;cell budding;conjugation	GTP-binding protein of the Ras superfamily; required for bud site selection, morphological changes in response to mating pheromone, and efficient cell fusion; localized to the plasma membrane; significantly similar to mammalian Rap GTPases [Source:SGD;Acc:S000003384]			
YGR153W															
YGR154C		853058	VII	796798	797868	-	protein_coding	IPR004045;IPR016639;IPR036249;IPR036282	Glutathione S-transferase, N-terminal;Glutathione S-transferase Omega/GSH;Thioredoxin-like superfamily;Glutathione S-transferase, C-terminal domain superfamily	GO:0005777;GO:0051186;GO:0016740	peroxisome;cofactor metabolic process;transferase activity	Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization [Source:SGD;Acc:S000003386]			
YGR155W	CYS4	853059	VII	798543	800066	+	protein_coding	IPR000644;IPR001216;IPR001926;IPR005857;IPR036052	CBS domain;Cysteine synthase/cystathionine beta-synthase, pyridoxal-phosphate attachment site;Pyridoxal-phosphate dependent enzyme;Cystathionine beta-synthase;Tryptophan synthase beta subunit-like PLP-dependent enzyme	GO:0005737;GO:0006520;GO:0043167;GO:0051726;GO:0016829	cytoplasm;cellular amino acid metabolic process;ion binding;regulation of cell cycle;lyase activity	Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine, the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity, and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant [Source:SGD;Acc:S000003387]	ENSG00000274276;ENSG00000160200	CBSL;CBS	37.1681;38.1125
YGR156W		853060	VII	800546	801823	+	protein_coding	IPR000504;IPR012677;IPR025742;IPR026896;IPR035979	RNA recognition motif domain;Nucleotide-binding alpha-beta plait domain superfamily;Cleavage stimulation factor subunit 2, hinge domain;Transcription termination and cleavage factor, C-terminal domain;RNA-binding domain superfamily	GO:0005634;GO:0043144;GO:0006397;GO:0006353	nucleus;snoRNA processing;mRNA processing;DNA-templated transcription, termination	Essential component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; relocalizes to the cytosol in response to hypoxia; similar to mammalian Cleavage-Stimulation Factor CstF-64 [Source:SGD;Acc:S000003388]			
YGR157W	CHO2	853061	VII	802440	805049	+	protein_coding	IPR007318;IPR016219	Phospholipid methyltransferase;Phosphatidylethanolamine N-methyltransferase, fungi	GO:0016020;GO:0006629;GO:0016740;GO:0008168	membrane;lipid metabolic process;transferase activity;methyltransferase activity	Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis [Source:SGD;Acc:S000003389]			
YGR158C		853062	VII	805269	806021	-	protein_coding	IPR001247;IPR020568;IPR027408	Exoribonuclease, phosphorolytic domain 1;Ribosomal protein S5 domain 2-type fold;PNPase/RNase PH domain superfamily	GO:0005730;GO:0003723;GO:0006401;GO:0006364;GO:0043144	nucleolus;RNA binding;RNA catabolic process;rRNA processing;snoRNA processing	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6) [Source:SGD;Acc:S000003390]			
YGR159C	NSR1	853064	VII	806412	807656	-	protein_coding	IPR000504;IPR012677;IPR034272;IPR034276;IPR035979	RNA recognition motif domain;Nucleotide-binding alpha-beta plait domain superfamily;Gar2, RNA recognition motif 1;Gar2, RNA recognition motif 2;RNA-binding domain superfamily	GO:0005730;GO:0005634;GO:0003723;GO:0006364	nucleolus;nucleus;RNA binding;rRNA processing	Nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation [Source:SGD;Acc:S000003391]			
YGR160W			VII	807073	807684	+	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000003392]			
YGR161C		853065	VII	808629	809420	-	protein_coding			GO:0005737;GO:0005634	cytoplasm;nucleus	Putative component of the protein phosphatase type 2A complex [Source:SGD;Acc:S000003393]			
YGR161W-C															
YGR162W	TIF4631	853071	VII	824059	826917	+	protein_coding	IPR003890;IPR016021;IPR016024;IPR022745;IPR036211	MIF4G-like, type 3;MIF4G-like domain superfamily;Armadillo-type fold;Eukaryotic translation initiation factor 4G1, eIF4E-binding domain;eIF4G, eIF4e-binding domain superfamily	GO:0005737;GO:0003723;GO:0006413;GO:0008135;GO:0006417;GO:0042273;GO:0070925	cytoplasm;RNA binding;translational initiation;translation factor activity, RNA binding;regulation of translation;ribosomal large subunit biogenesis;organelle assembly	Translation initiation factor eIF4G; subunit of the mRNA cap-binding protein complex (eIF4F) that also contains eIF4E (Cdc33p); interacts with Pab1p and with eIF4A (Tif1p); also has a role in biogenesis of the large ribosomal subunit; TIF4631 has a paralog, TIF4632, that arose from the whole genome duplication [Source:SGD;Acc:S000003394]			
YGR163W		853072	VII	827552	828577	+	protein_coding	IPR006762;IPR027417;IPR039400	Gtr1/RagA G protein;P-loop containing nucleoside triphosphate hydrolase;RagC/D	GO:0005737;GO:0005634;GO:0043167;GO:0016787;GO:0003924;GO:0005773;GO:0042221;GO:0042594	cytoplasm;nucleus;ion binding;hydrolase activity;GTPase activity;vacuole;response to chemical;response to starvation	Subunit of a TORC1-stimulating GTPase complex; subunit of the Gtr1-Gtr2 GTPase complex that stimulates TORC1 in response to amino acid stimulation; stimulates the GTPase activity of Gtr1p; negatively regulates the Ran/Tc4 GTPase cycle; activates transcription; tethered to the vacuolar membrane as part of the EGO complex (EGOC); required for sorting of Gap1p; activated by the the Lst4p-Lst7p GAP complex; localizes to cytoplasm and to chromatin; homolog of human RagC and [Source:SGD;Acc:S000003395]			
YGR164W															
YGR165W		853075	VII	829116	830153	+	protein_coding	IPR021036	Ribosomal protein S35, mitochondrial	GO:0005840;GO:0005198;GO:0003735;GO:0032543	ribosome;structural molecule activity;structural constituent of ribosome;mitochondrial translation	Mitochondrial ribosomal protein of the small subunit; null mutant does not grow on glycerol, is sensitive to 2,4-dichlorophenol, and accumulates large lipid droplets [Source:SGD;Acc:S000003397]			
YGR166W	TRS65	853076	VII	830515	832197	+	protein_coding	IPR024662	Trafficking protein particle complex II-specific subunit 65	GO:0071554;GO:0048193;GO:0005975	cell wall organization or biogenesis;Golgi vesicle transport;carbohydrate metabolic process	Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response [Source:SGD;Acc:S000003398]			
YGR167W	CLC1	853077	VII	832456	833157	+	protein_coding	IPR000996	Clathrin light chain	GO:0006897;GO:0005198;GO:0051049	endocytosis;structural molecule activity;regulation of transport	Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion [Source:SGD;Acc:S000003399]			
YGR168C		853078	VII	833352	834482	-	protein_coding					Putative protein of unknown function; YGR168C is not an essential gene [Source:SGD;Acc:S000003400]			
YGR169C		853079	VII	834689	835903	-	protein_coding	IPR006145;IPR006224;IPR020103	Pseudouridine synthase, RsuA/RluB/C/D/E/F;Pseudouridine synthase, RluC/RluD, conserved site;Pseudouridine synthase, catalytic domain superfamily	GO:0005737;GO:0005739;GO:0003723;GO:0009451;GO:0016853;GO:0008033;GO:0006364	cytoplasm;mitochondrion;RNA binding;RNA modification;isomerase activity;tRNA processing;rRNA processing	tRNA:pseudouridine synthase; catalyzes the conversion of uridine to pseudouridine at position 31 in cytoplasmic and mitochondrial tRNAs; mutation of Asp168 to Ala abolishes enzyme activity; not essential for viability [Source:SGD;Acc:S000003401]			
YGR169C-A	YGR169C-A	1466460	VII	836387	836665	-	protein_coding			GO:0005634	nucleus	Protein with a potential role in response to iron deprivation; localizes to nucleus and cytoplasm, and nuclear localization is enhanced under iron-replete conditions; null mutant exhibits slow growth during iron deprivation; LSO2 has a paralog, LSO1, that arose from the whole genome duplication [Source:SGD;Acc:S000028521]			
YGR170W		853080	VII	837142	840558	+	protein_coding	IPR000008;IPR003817;IPR033177;IPR033179;IPR035892	C2 domain;Phosphatidylserine decarboxylase-related;Phosphatidylserine decarboxylase;Phosphatidylserine decarboxylase, prokaryotic type 2;C2 domain superfamily	GO:0031410;GO:0006629;GO:0016829	cytoplasmic vesicle;lipid metabolic process;lyase activity	Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected [Source:SGD;Acc:S000003402]			
YGR171C	MSM1	853081	VII	840824	842551	-	protein_coding	IPR001412;IPR009080;IPR014729;IPR014758;IPR015413;IPR033911	Aminoacyl-tRNA synthetase, class I, conserved site;Aminoacyl-tRNA synthetase, class Ia, anticodon-binding;Rossmann-like alpha/beta/alpha sandwich fold;Methionyl-tRNA synthetase;Methionyl/Leucyl tRNA synthetase;Methioninyl-tRNA synthetase core domain	GO:0043167;GO:0005739;GO:0006520;GO:0006418;GO:0016874	ion binding;mitochondrion;cellular amino acid metabolic process;tRNA aminoacylation for protein translation;ligase activity	Mitochondrial methionyl-tRNA synthetase (MetRS); functions as a monomer in mitochondrial protein synthesis; functions similarly to cytoplasmic MetRS although the cytoplasmic form contains a zinc-binding domain not found in Msm1p [Source:SGD;Acc:S000003403]	ENSG00000247626	MARS2	34.57
YGR172C		853082	VII	842845	843591	-	protein_coding	IPR006977	Yip1 domain	GO:0016020;GO:0048193;GO:0016050;GO:0048284;GO:0061025;GO:0031410	membrane;Golgi vesicle transport;vesicle organization;organelle fusion;membrane fusion;cytoplasmic vesicle	Integral membrane protein; required for the biogenesis of ER-derived COPII transport vesicles; interacts with Yif1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles; human homolog YIPF5 can complement yeast yip1 mutant [Source:SGD;Acc:S000003404]			
YGR173W	RBG2	853083	VII	843854	844960	+	protein_coding	IPR004095;IPR005225;IPR006073;IPR006074;IPR012675;IPR012676;IPR027417;IPR031167;IPR031662	TGS;Small GTP-binding protein domain;GTP binding domain;GTP1/OBG, conserved site;Beta-grasp domain superfamily;TGS-like;P-loop containing nucleoside triphosphate hydrolase;OBG-type guanine nucleotide-binding (G) domain;GTP binding protein, second domain	GO:0005737;GO:0002181;GO:0043167	cytoplasm;cytoplasmic translation;ion binding	Protein with a role in translation; forms a complex with Gir2p; has similarity to mammalian developmentally regulated GTP-binding protein [Source:SGD;Acc:S000003405]	ENSG00000108591	DRG2	59.6154
YGR174C															
YGR174W-A															
YGR175C		853086	VII	846933	848423	-	protein_coding	IPR013698;IPR036188;IPR040125	Squalene epoxidase;FAD/NAD(P)-binding domain superfamily;Squalene monooxygenase	GO:0016020;GO:0006629;GO:0005783;GO:0043167	membrane;lipid metabolic process;endoplasmic reticulum;ion binding	Squalene epoxidase; catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific target of the antifungal drug terbinafine; human SQLE functionally complements the lethality of the erg1 null mutation [Source:SGD;Acc:S000003407]	ENSG00000104549	SQLE	31.0105
YGR176W															
YGR177C		853088	VII	848829	850436	-	protein_coding	IPR010828	Alcohol acetyltransferase/N-acetyltransferase	GO:0042221;GO:0016740;GO:0006091;GO:0006629	response to chemical;transferase activity;generation of precursor metabolites and energy;lipid metabolic process	Alcohol acetyltransferase; may play a role in steroid detoxification; forms volatile esters during fermentation, which is important for brewing and winemaking [Source:SGD;Acc:S000003409]			
YGR178C	PBP1	853089	VII	851047	853215	-	protein_coding	IPR009604;IPR025852	LsmAD domain;Ataxin 2, SM domain	GO:0005739;GO:0005634;GO:0070925;GO:0033043;GO:0006417	mitochondrion;nucleus;organelle assembly;regulation of organelle organization;regulation of translation	Component of glucose deprivation induced stress granules; involved in P-body-dependent granule assembly; similar to human ataxin-2; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress [Source:SGD;Acc:S000003410]			
YGR179C		853090	VII	853675	854895	-	protein_coding			GO:0051321;GO:0007059;GO:0005694	meiotic cell cycle;chromosome segregation;chromosome	Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7 [Source:SGD;Acc:S000003411]			
YGR180C	RNR4	853091	VII	855264	856301	-	protein_coding	IPR000358;IPR009078;IPR012348;IPR030475;IPR033909	Ribonucleotide reductase small subunit family;Ferritin-like superfamily;Ribonucleotide reductase-like;Ribonucleotide reductase small subunit, acitve site;Ribonucleotide reductase small subunit	GO:0005737;GO:0005634;GO:0016491;GO:0006260;GO:0055086;GO:0051186	cytoplasm;nucleus;oxidoreductase activity;DNA replication;nucleobase-containing small molecule metabolic process;cofactor metabolic process	Ribonucleotide-diphosphate reductase (RNR) small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; relocalizes from nucleus to cytoplasm upon DNA replication stress; RNR4 has a paralog, RNR2, that arose from the whole genome duplication [Source:SGD;Acc:S000003412]	ENSG00000171848;ENSG00000048392	RRM2;RRM2B	35.6347;43.3048
YGR181W		853093	VII	858287	858604	+	protein_coding	IPR004217;IPR035427;IPR039238	Tim10-like;Tim10-like domain superfamily;Mitochondrial import inner membrane translocase subunit Tim8/13	GO:0043167;GO:0005740;GO:0008565;GO:0007005;GO:0006605	ion binding;mitochondrial envelope;protein transporter activity;mitochondrion organization;protein targeting	Mitochondrial intermembrane space protein; forms a complex with Tim8p that delivers a subset of hydrophobic proteins to the TIM22 complex for insertion into the inner membrane [Source:SGD;Acc:S000003413]	ENSG00000099800	TIMM13	38.9474
YGR182C															
YGR183C	QCR9	853095	VII	859063	859476	-	protein_coding	IPR008027;IPR036656	Cytochrome b-c1 complex subunit 9;Cytochrome b-c1 complex subunit 9 superfamily	GO:0006091;GO:0045333;GO:0055086	generation of precursor metabolites and energy;cellular respiration;nucleobase-containing small molecule metabolic process	Subunit 9 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; required for electron transfer at the ubiquinol oxidase site of the complex [Source:SGD;Acc:S000003415]			
YGR184C	UBR1	853096	VII	859901	865753	-	protein_coding	IPR003126;IPR039164	Zinc finger, UBR-type;E3 ubiquitin-protein ligase UBR1-like	GO:0005737;GO:0043167;GO:0042221;GO:0051603;GO:0070647;GO:0051049	cytoplasm;ion binding;response to chemical;proteolysis involved in cellular protein catabolic process;protein modification by small protein conjugation or removal;regulation of transport	E3 ubiquitin ligase (N-recognin); heterodimerizes with Rad6p to recognize and ubiquitinate substrates of the N-end rule pathway; role in endoplasmic reticulum-associated protein degradation (ERAD) in the absence of canonical ER membrane ligases or after stress; major role in targeting misfolded cytosolic proteins for degradation; regulates peptide transport via Cup9p ubiquitination; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS) [Source:SGD;Acc:S000003416]			
YGR185C	TYS1	853097	VII	866336	867520	-	protein_coding	IPR002305;IPR002307;IPR014729;IPR023617	Aminoacyl-tRNA synthetase, class Ic;Tyrosine-tRNA ligase;Rossmann-like alpha/beta/alpha sandwich fold;Tyrosine-tRNA ligase, archaeal/eukaryotic-type	GO:0005737;GO:0043167;GO:0005634;GO:0016874;GO:0006520;GO:0006418	cytoplasm;ion binding;nucleus;ligase activity;cellular amino acid metabolic process;tRNA aminoacylation for protein translation	Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000003417]			
YGR186W	TFG1	853098	VII	867774	869981	+	protein_coding	IPR008851;IPR011039	Transcription initiation factor IIF, alpha subunit;Transcription Factor IIF, Rap30/Rap74, interaction	GO:0005634;GO:0003677;GO:0006354;GO:0006366;GO:0006352;GO:0031399;GO:0030234;GO:0006470	nucleus;DNA binding;DNA-templated transcription, elongation;transcription by RNA polymerase II;DNA-templated transcription, initiation;regulation of protein modification process;enzyme regulator activity;protein dephosphorylation	TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74 [Source:SGD;Acc:S000003418]			
YGR187C															
YGR188C		853100	VII	872044	875109	-	protein_coding	IPR000719;IPR008271;IPR011009;IPR012572;IPR013212;IPR015661;IPR017441	Protein kinase domain;Serine/threonine-protein kinase, active site;Protein kinase-like domain superfamily;Mad3/Bub1 homology region 2;Mad3/Bub1 homology region 1;Mitotic spindle checkpoint protein Bub1/Mad3;Protein kinase, ATP binding site	GO:0043167;GO:0005634;GO:0016740;GO:0016301;GO:0006468;GO:0005694;GO:0051726;GO:0033043	ion binding;nucleus;transferase activity;kinase activity;protein phosphorylation;chromosome;regulation of cell cycle;regulation of organelle organization	Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p, prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication [Source:SGD;Acc:S000003420]			
YGR189C		853102	VII	876669	878192	-	protein_coding	IPR000757;IPR013320;IPR017168	Glycoside hydrolase family 16;Concanavalin A-like lectin/glucanase domain superfamily;Glycoside hydrolase, family 16, CRH1, predicted	GO:0005576;GO:0071554;GO:0005618;GO:0016740;GO:0016757;GO:0005975;GO:0016787;GO:0016798	extracellular region;cell wall organization or biogenesis;cell wall;transferase activity;transferase activity, transferring glycosyl groups;carbohydrate metabolic process;hydrolase activity;hydrolase activity, acting on glycosyl bonds	Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress [Source:SGD;Acc:S000003421]			
YGR190C															
YGR191W		853104	VII	880420	882231	+	protein_coding	IPR002293;IPR004762;IPR004840;IPR004841	Amino acid/polyamine transporter I;Amino acid permease, fungi;Amino acid permease, conserved site;Amino acid permease/ SLC12A domain	GO:0055085;GO:0005886;GO:0016020;GO:0006811;GO:0006865;GO:0022857	transmembrane transport;plasma membrane;membrane;ion transport;amino acid transport;transmembrane transporter activity	High-affinity histidine permease; also involved in the transport of manganese ions [Source:SGD;Acc:S000003423]			
YGR192C	TDH3	853106	VII	882812	883810	-	protein_coding	IPR006424;IPR020828;IPR020829;IPR020830;IPR020831;IPR036291	Glyceraldehyde-3-phosphate dehydrogenase, type I;Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain;Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain;Glyceraldehyde 3-phosphate dehydrogenase, active site;Glyceraldehyde/Erythrose phosphate dehydrogenase family;NAD(P)-binding domain superfamily	GO:0005739;GO:0003723;GO:0005618;GO:0005975;GO:0006091;GO:0032787;GO:0055086;GO:0051186;GO:0006811	mitochondrion;RNA binding;cell wall;carbohydrate metabolic process;generation of precursor metabolites and energy;monocarboxylic acid metabolic process;nucleobase-containing small molecule metabolic process;cofactor metabolic process;ion transport	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 3; involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall; GAPDH-derived antimicrobial peptides secreted by S. cerevisiae are active against a wide variety of wine-related yeasts and bacteria; binds AU-rich RNA [Source:SGD;Acc:S000003424]	ENSG00000111640	GAPDH	63.8806
YGR193C		853107	VII	884509	885741	-	protein_coding	IPR000089;IPR003016;IPR004167;IPR011053;IPR036625	Biotin/lipoyl attachment;2-oxo acid dehydrogenase, lipoyl-binding site;Peripheral subunit-binding domain;Single hybrid motif;E3-binding domain superfamily	GO:0016740;GO:0005198;GO:0055086;GO:0032787;GO:0051186	transferase activity;structural molecule activity;nucleobase-containing small molecule metabolic process;monocarboxylic acid metabolic process;cofactor metabolic process	E3-binding protein of the mitochondrial pyruvate dehydrogenase complex; plays a structural role in the complex by binding and positioning dihydrolipoamide dehydrogenase (E3) to the dihydrolipoamide acetyltransferase (E2) core [Source:SGD;Acc:S000003425]			
YGR194C		853108	VII	886073	887875	-	protein_coding	IPR018484;IPR018485	Carbohydrate kinase, FGGY, N-terminal;Carbohydrate kinase, FGGY, C-terminal	GO:0043167;GO:0005975;GO:0016740;GO:0016301	ion binding;carbohydrate metabolic process;transferase activity;kinase activity	Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains [Source:SGD;Acc:S000003426]	ENSG00000093217	XYLB	34.5149
YGR195W	SKI6	853109	VII	888882	889622	+	protein_coding	IPR001247;IPR015847;IPR020568;IPR027408;IPR036345	Exoribonuclease, phosphorolytic domain 1;Exoribonuclease, phosphorolytic domain 2;Ribosomal protein S5 domain 2-type fold;PNPase/RNase PH domain superfamily;Exoribonuclease, PH domain 2 superfamily	GO:0005730;GO:0003723;GO:0006401;GO:0006364;GO:0043144	nucleolus;RNA binding;RNA catabolic process;rRNA processing;snoRNA processing	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4) [Source:SGD;Acc:S000003427]	ENSG00000178896	EXOSC4	33.4694
YGR196C		853110	VII	889733	892186	-	protein_coding	IPR026248	Protein Fyv8	GO:0005634	nucleus	Protein of unknown function; required for survival upon exposure to K1 killer toxin [Source:SGD;Acc:S000003428]			
YGR197C		853111	VII	892497	894140	-	protein_coding	IPR022703	Domain of unknown function DUF3533	GO:0005886;GO:0016020;GO:0051049;GO:0015931	plasma membrane;membrane;regulation of transport;nucleobase-containing compound transport	Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog, YJR015W, that arose from the whole genome duplication [Source:SGD;Acc:S000003429]			
YGR198W		853112	VII	894693	897146	+	protein_coding	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005886;GO:0016020;GO:0006605;GO:0031410;GO:0042221;GO:0006897	plasma membrane;membrane;protein targeting;cytoplasmic vesicle;response to chemical;endocytosis	Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required, along with Efr3p, for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene [Source:SGD;Acc:S000003430]			
YGR199W		853113	VII	897502	899781	+	protein_coding	IPR003342;IPR016093;IPR027005;IPR032421;IPR036300	Glycosyl transferase family 39/83;MIR motif;Glycosyltransferase 39-like;Protein O-mannosyl-transferase, C-terminal four TM domain;Mir domain superfamily	GO:0071554;GO:0016020;GO:0016740;GO:0016757;GO:0006486;GO:0042221;GO:0051603	cell wall organization or biogenesis;membrane;transferase activity;transferase activity, transferring glycosyl groups;protein glycosylation;response to chemical;proteolysis involved in cellular protein catabolic process	Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases [Source:SGD;Acc:S000003431]			
YGR200C	ELP2	853114	VII	899904	902270	-	protein_coding	IPR001680;IPR015943;IPR017986;IPR036322;IPR037289	WD40 repeat;WD40/YVTN repeat-like-containing domain superfamily;WD40-repeat-containing domain;WD40-repeat-containing domain superfamily;Elongator complex protein 2	GO:0005737;GO:0009451;GO:0008033;GO:0008092;GO:0005634;GO:0005938;GO:0070647	cytoplasm;RNA modification;tRNA processing;cytoskeletal protein binding;nucleus;cell cortex;protein modification by small protein conjugation or removal	Subunit of Elongator complex; binds to microtubules via conserved alkaline residues; has two seven-bladed WD40 &#946; propellers; Elongator complex is required for modification of wobble nucleosides in tRNA; target of Kluyveromyces lactis zymocin [Source:SGD;Acc:S000003432]	ENSG00000134759	ELP2	27.4972
YGR201C		853115	VII	902520	903197	-	protein_coding	IPR004045;IPR004046;IPR010987;IPR036249;IPR036282	Glutathione S-transferase, N-terminal;Glutathione S-transferase, C-terminal;Glutathione S-transferase, C-terminal-like;Thioredoxin-like superfamily;Glutathione S-transferase, C-terminal domain superfamily	GO:0005737;GO:0005634;GO:0003723;GO:0006414;GO:0008135	cytoplasm;nucleus;RNA binding;translational elongation;translation factor activity, RNA binding	Putative protein of unknown function [Source:SGD;Acc:S000003433]			
